file,slope_bin,elevation_bin,slope_angle_deg,midpoint_elevation_ft,rise_ft
MiddleTeton2023-04-15.gpx,0-10,6500-8000,0.0,7133,0.0
MiddleTeton2023-04-15.gpx,0-10,6500-8000,0.635,7132,-1.45
MiddleTeton2023-04-15.gpx,0-10,6500-8000,6.172,7124,-14.19
MiddleTeton2023-04-15.gpx,0-10,6500-8000,5.616,7110,-12.91
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.52,7100,-8.07
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.278,7092,-7.52
MiddleTeton2023-04-15.gpx,0-10,6500-8000,2.773,7085,-6.36
MiddleTeton2023-04-15.gpx,0-10,6500-8000,2.805,7079,-6.43
MiddleTeton2023-04-15.gpx,0-10,6500-8000,4.218,7071,-9.68
MiddleTeton2023-04-15.gpx,0-10,6500-8000,4.062,7061,-9.32
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.849,7052,-8.83
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.319,7044,-7.61
MiddleTeton2023-04-15.gpx,0-10,6500-8000,2.911,7037,-6.67
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.66,7029,-8.4
MiddleTeton2023-04-15.gpx,0-10,6500-8000,7.068,7017,-16.27
MiddleTeton2023-04-15.gpx,10-20,6500-8000,13.682,6993,-31.95
MiddleTeton2023-04-15.gpx,0-10,6500-8000,4.834,6971,-11.1
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.597,6962,-8.25
MiddleTeton2023-04-15.gpx,0-10,6500-8000,2.565,6955,-5.88
MiddleTeton2023-04-15.gpx,0-10,6500-8000,2.143,6949,-4.91
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.801,6942,-8.72
MiddleTeton2023-04-15.gpx,0-10,6500-8000,2.117,6936,-4.85
MiddleTeton2023-04-15.gpx,0-10,6500-8000,2.619,6930,-6.0
MiddleTeton2023-04-15.gpx,0-10,6500-8000,1.606,6925,-3.68
MiddleTeton2023-04-15.gpx,0-10,6500-8000,1.652,6922,-3.78
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.758,6915,-8.62
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.178,6907,-7.29
MiddleTeton2023-04-15.gpx,0-10,6500-8000,1.881,6906,4.31
MiddleTeton2023-04-15.gpx,0-10,6500-8000,2.934,6905,-6.73
MiddleTeton2023-04-15.gpx,0-10,6500-8000,2.215,6899,-5.08
MiddleTeton2023-04-15.gpx,0-10,6500-8000,0.0,6896,0.0
MiddleTeton2023-04-15.gpx,0-10,6500-8000,1.748,6894,-4.0
MiddleTeton2023-04-15.gpx,0-10,6500-8000,1.128,6891,-2.58
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.102,6886,-7.11
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.424,6879,-7.85
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.601,6871,-8.26
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.103,6863,-7.12
MiddleTeton2023-04-15.gpx,0-10,6500-8000,2.158,6857,-4.94
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.395,6851,-7.78
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.532,6843,-8.1
MiddleTeton2023-04-15.gpx,0-10,6500-8000,4.334,6834,-9.95
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.784,6824,-8.68
MiddleTeton2023-04-15.gpx,0-10,6500-8000,1.829,6818,-4.19
MiddleTeton2023-04-15.gpx,0-10,6500-8000,2.89,6812,-6.63
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.45,6805,-7.91
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.45,6797,-7.91
MiddleTeton2023-04-15.gpx,0-10,6500-8000,4.173,6789,-9.58
MiddleTeton2023-04-15.gpx,0-10,6500-8000,4.412,6779,-10.13
MiddleTeton2023-04-15.gpx,0-10,6500-8000,5.242,6768,-12.04
MiddleTeton2023-04-15.gpx,0-10,6500-8000,6.552,6754,-15.07
MiddleTeton2023-04-15.gpx,0-10,6500-8000,9.866,6735,-22.82
MiddleTeton2023-04-15.gpx,0-10,6500-8000,7.138,6715,-16.44
MiddleTeton2023-04-15.gpx,10-20,6500-8000,10.215,6695,-23.65
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.397,6680,-7.79
MiddleTeton2023-04-15.gpx,0-10,6500-8000,2.481,6673,-5.69
MiddleTeton2023-04-15.gpx,0-10,6500-8000,4.929,6664,-11.32
MiddleTeton2023-04-15.gpx,0-10,6500-8000,3.718,6655,-8.53
MiddleTeton2023-04-15.gpx,0-10,6500-8000,1.491,6652,3.42
MountWashakie2020-07-05.gpx,0-10,9500-11000,2.862,10262,-6.56
MountWashakie2020-07-05.gpx,0-10,9500-11000,3.326,10255,-7.63
MountWashakie2020-07-05.gpx,10-20,9500-11000,11.26,10265,26.13
MountWashakie2020-07-05.gpx,10-20,9500-11000,11.651,10264,-27.06
MountWashakie2020-07-05.gpx,0-10,9500-11000,8.247,10241,-19.02
MountWashakie2020-07-05.gpx,0-10,9500-11000,3.725,10236,8.54
MountWashakie2020-07-05.gpx,10-20,9500-11000,16.165,10259,38.04
MountWashakie2020-07-05.gpx,0-10,9500-11000,4.585,10283,10.53
MountWashakie2020-07-05.gpx,10-20,9500-11000,15.088,10271,-35.38
MountWashakie2020-07-05.gpx,0-10,9500-11000,3.981,10258,9.13
MountWashakie2020-07-05.gpx,0-10,9500-11000,5.067,10257,-11.64
MountWashakie2020-07-05.gpx,0-10,9500-11000,7.895,10260,18.2
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.0,10269,0.0
MountWashakie2020-07-05.gpx,0-10,9500-11000,7.813,10260,-18.01
MountWashakie2020-07-05.gpx,0-10,9500-11000,1.324,10253,3.03
MountWashakie2020-07-05.gpx,0-10,9500-11000,4.277,10249,-9.81
MountWashakie2020-07-05.gpx,0-10,9500-11000,7.751,10235,-17.86
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.308,10227,0.71
MountWashakie2020-07-05.gpx,0-10,9500-11000,4.894,10221,-11.24
MountWashakie2020-07-05.gpx,0-10,9500-11000,3.19,10212,-7.32
MountWashakie2020-07-05.gpx,0-10,9500-11000,1.539,10210,3.53
MountWashakie2020-07-05.gpx,0-10,9500-11000,4.087,10207,-9.38
MountWashakie2020-07-05.gpx,0-10,9500-11000,7.804,10194,-17.99
MountWashakie2020-07-05.gpx,0-10,9500-11000,8.115,10194,18.71
MountWashakie2020-07-05.gpx,0-10,9500-11000,8.453,10213,19.5
MountWashakie2020-07-05.gpx,10-20,9500-11000,15.317,10241,35.94
MountWashakie2020-07-05.gpx,0-10,9500-11000,4.145,10254,-9.51
MountWashakie2020-07-05.gpx,10-20,9500-11000,14.176,10266,33.15
MountWashakie2020-07-05.gpx,0-10,9500-11000,6.167,10290,14.18
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.713,10296,-1.63
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.358,10295,0.82
MountWashakie2020-07-05.gpx,0-10,9500-11000,9.096,10306,21.01
MountWashakie2020-07-05.gpx,0-10,9500-11000,9.615,10328,22.23
MountWashakie2020-07-05.gpx,0-10,9500-11000,6.846,10347,15.75
MountWashakie2020-07-05.gpx,10-20,9500-11000,18.022,10376,42.7
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.248,10397,-0.57
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.299,10397,-0.69
MountWashakie2020-07-05.gpx,0-10,9500-11000,8.784,10406,20.28
MountWashakie2020-07-05.gpx,0-10,9500-11000,3.43,10413,-7.87
MountWashakie2020-07-05.gpx,0-10,9500-11000,4.555,10403,-10.46
MountWashakie2020-07-05.gpx,0-10,9500-11000,4.843,10393,-11.12
MountWashakie2020-07-05.gpx,0-10,9500-11000,7.125,10379,-16.4
MountWashakie2020-07-05.gpx,10-20,9500-11000,11.436,10384,26.55
MountWashakie2020-07-05.gpx,0-10,9500-11000,1.271,10396,-2.91
MountWashakie2020-07-05.gpx,10-20,9500-11000,13.749,10410,32.11
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.013,10426,0.03
MountWashakie2020-07-05.gpx,10-20,9500-11000,17.443,10447,41.24
MountWashakie2020-07-05.gpx,0-10,9500-11000,4.415,10473,10.13
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.756,10479,1.73
MountWashakie2020-07-05.gpx,10-20,9500-11000,17.764,10501,42.04
MountWashakie2020-07-05.gpx,10-20,9500-11000,13.731,10506,-32.07
MountWashakie2020-07-05.gpx,20-30,9500-11000,22.971,10517,55.63
MountWashakie2020-07-05.gpx,10-20,9500-11000,14.562,10562,34.09
MountWashakie2020-07-05.gpx,0-10,9500-11000,4.108,10584,9.43
MountWashakie2020-07-05.gpx,10-20,9500-11000,11.584,10602,26.9
MountWashakie2020-07-05.gpx,10-20,9500-11000,19.613,10639,46.76
MountWashakie2020-07-05.gpx,10-20,9500-11000,15.513,10681,36.43
MountWashakie2020-07-05.gpx,10-20,9500-11000,16.022,10718,37.68
MountWashakie2020-07-05.gpx,0-10,9500-11000,5.615,10743,12.9
MountWashakie2020-07-05.gpx,0-10,9500-11000,5.116,10755,11.75
MountWashakie2020-07-05.gpx,0-10,9500-11000,9.917,10773,22.94
MountWashakie2020-07-05.gpx,0-10,9500-11000,1.442,10786,3.3
MountWashakie2020-07-05.gpx,0-10,9500-11000,6.704,10795,15.43
MountWashakie2020-07-05.gpx,10-20,9500-11000,14.063,10819,32.87
MountWashakie2020-07-05.gpx,10-20,9500-11000,10.95,10848,25.39
MountWashakie2020-07-05.gpx,10-20,9500-11000,11.387,10874,26.43
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.352,10887,-0.81
MountWashakie2020-07-05.gpx,0-10,9500-11000,9.911,10898,22.93
MountWashakie2020-07-05.gpx,10-20,9500-11000,14.441,10927,33.79
MountWashakie2020-07-05.gpx,10-20,9500-11000,14.561,10960,34.09
MountWashakie2020-07-05.gpx,10-20,9500-11000,15.442,10996,36.25
MountWashakie2020-07-05.gpx,10-20,11000-12500,15.55,11032,36.52
MountWashakie2020-07-05.gpx,10-20,11000-12500,15.203,11068,35.66
MountWashakie2020-07-05.gpx,20-30,11000-12500,28.237,11121,70.48
MountWashakie2020-07-05.gpx,10-20,11000-12500,19.004,11179,45.2
MountWashakie2020-07-05.gpx,10-20,11000-12500,11.917,11215,27.7
MountWashakie2020-07-05.gpx,20-30,11000-12500,28.799,11265,72.14
MountWashakie2020-07-05.gpx,20-30,11000-12500,24.597,11332,60.08
MountWashakie2020-07-05.gpx,0-10,11000-12500,1.404,11360,-3.22
MountWashakie2020-07-05.gpx,10-20,11000-12500,11.237,11371,26.07
MountWashakie2020-07-05.gpx,20-30,11000-12500,24.504,11414,59.82
MountWashakie2020-07-05.gpx,10-20,11000-12500,15.202,11462,35.66
MountWashakie2020-07-05.gpx,0-10,11000-12500,5.388,11486,12.38
MountWashakie2020-07-05.gpx,10-20,11000-12500,15.945,11511,37.49
MountWashakie2020-07-05.gpx,0-10,11000-12500,5.815,11536,13.37
MountWashakie2020-07-05.gpx,20-30,11000-12500,23.382,11571,56.74
MountWashakie2020-07-05.gpx,10-20,11000-12500,12.793,11615,29.8
MountWashakie2020-07-05.gpx,0-10,11000-12500,0.26,11629,-0.6
MountWashakie2020-07-05.gpx,10-20,11000-12500,18.584,11651,44.13
MountWashakie2020-07-05.gpx,10-20,11000-12500,18.71,11695,44.44
MountWashakie2020-07-05.gpx,20-30,11000-12500,20.012,11742,47.8
MountWashakie2020-07-05.gpx,20-30,11000-12500,29.819,11803,75.22
MountWashakie2020-07-05.gpx,30-40,11000-12500,36.673,11890,97.72
MountWashakie2020-07-05.gpx,20-30,11000-12500,24.128,11968,58.78
MountWashakie2020-07-05.gpx,20-30,11000-12500,29.901,12035,75.47
MountWashakie2020-07-05.gpx,20-30,11000-12500,24.838,12103,60.75
MountWashakie2020-07-05.gpx,30-40,11000-12500,33.775,12177,87.77
MountWashakie2020-07-05.gpx,0-10,11000-12500,9.789,12232,22.64
MountWashakie2020-07-05.gpx,0-10,11000-12500,8.376,12253,19.32
MountWashakie2020-07-05.gpx,20-30,11000-12500,23.167,12291,56.16
MountWashakie2020-07-05.gpx,0-10,11000-12500,5.841,12326,13.42
MountWashakie2020-07-05.gpx,20-30,11000-12500,24.535,12363,59.9
MountWashakie2020-07-05.gpx,10-20,11000-12500,15.751,12411,37.02
MountWashakie2020-07-05.gpx,0-10,11000-12500,7.062,12438,16.26
MountWashakie2020-07-05.gpx,0-10,11000-12500,6.686,12454,15.38
MountWashakie2020-07-05.gpx,0-10,11000-12500,1.167,12463,2.67
MountWashakie2020-07-05.gpx,0-10,11000-12500,5.882,12457,-13.52
MountWashakie2020-07-05.gpx,0-10,11000-12500,2.738,12454,6.27
MountWashakie2020-07-05.gpx,0-10,11000-12500,3.229,12453,-7.4
MountWashakie2020-07-05.gpx,20-30,11000-12500,23.783,12420,-57.83
MountWashakie2020-07-05.gpx,10-20,11000-12500,12.887,12376,-30.02
MountWashakie2020-07-05.gpx,0-10,11000-12500,6.409,12354,-14.74
MountWashakie2020-07-05.gpx,0-10,11000-12500,8.25,12337,-19.03
MountWashakie2020-07-05.gpx,10-20,11000-12500,17.018,12308,-40.17
MountWashakie2020-07-05.gpx,0-10,11000-12500,5.985,12281,-13.76
MountWashakie2020-07-05.gpx,10-20,11000-12500,12.027,12260,-27.96
MountWashakie2020-07-05.gpx,20-30,11000-12500,27.14,12212,-67.27
MountWashakie2020-07-05.gpx,10-20,11000-12500,15.376,12160,-36.09
MountWashakie2020-07-05.gpx,10-20,11000-12500,18.069,12121,-42.82
MountWashakie2020-07-05.gpx,20-30,11000-12500,21.74,12073,-52.33
MountWashakie2020-07-05.gpx,10-20,11000-12500,18.735,12025,-44.51
MountWashakie2020-07-05.gpx,10-20,11000-12500,16.953,11983,-40.0
MountWashakie2020-07-05.gpx,0-10,11000-12500,6.849,11955,-15.76
MountWashakie2020-07-05.gpx,10-20,11000-12500,17.32,11927,-40.93
MountWashakie2020-07-05.gpx,20-30,11000-12500,21.754,11880,-52.37
MountWashakie2020-07-05.gpx,20-30,11000-12500,29.182,11817,-73.29
MountWashakie2020-07-05.gpx,10-20,11000-12500,12.734,11766,-29.66
MountWashakie2020-07-05.gpx,20-30,11000-12500,23.302,11722,-56.52
MountWashakie2020-07-05.gpx,10-20,11000-12500,11.203,11681,-25.99
MountWashakie2020-07-05.gpx,10-20,11000-12500,10.706,11656,-24.81
MountWashakie2020-07-05.gpx,20-30,11000-12500,21.999,11617,-53.02
MountWashakie2020-07-05.gpx,0-10,11000-12500,3.217,11587,-7.38
MountWashakie2020-07-05.gpx,10-20,11000-12500,11.41,11570,-26.48
MountWashakie2020-07-05.gpx,10-20,11000-12500,17.26,11536,-40.77
MountWashakie2020-07-05.gpx,0-10,11000-12500,9.609,11505,-22.22
MountWashakie2020-07-05.gpx,0-10,11000-12500,9.404,11483,-21.73
MountWashakie2020-07-05.gpx,10-20,11000-12500,18.782,11449,-44.63
MountWashakie2020-07-05.gpx,0-10,11000-12500,8.958,11417,-20.69
MountWashakie2020-07-05.gpx,10-20,11000-12500,18.134,11385,-42.98
MountWashakie2020-07-05.gpx,10-20,11000-12500,14.835,11346,-34.76
MountWashakie2020-07-05.gpx,10-20,11000-12500,19.403,11306,-46.22
MountWashakie2020-07-05.gpx,10-20,11000-12500,14.473,11266,-33.87
MountWashakie2020-07-05.gpx,10-20,11000-12500,17.495,11228,-41.36
MountWashakie2020-07-05.gpx,10-20,11000-12500,15.348,11189,-36.02
MountWashakie2020-07-05.gpx,10-20,11000-12500,17.244,11151,-40.73
MountWashakie2020-07-05.gpx,20-30,11000-12500,21.726,11104,-52.29
MountWashakie2020-07-05.gpx,10-20,11000-12500,13.275,11063,-30.96
MountWashakie2020-07-05.gpx,10-20,11000-12500,18.707,11025,-44.44
MountWashakie2020-07-05.gpx,0-10,11000-12500,3.541,11007,8.12
MountWashakie2020-07-05.gpx,10-20,9500-11000,17.363,10990,-41.03
MountWashakie2020-07-05.gpx,0-10,9500-11000,5.301,10964,-12.18
MountWashakie2020-07-05.gpx,10-20,9500-11000,12.872,10943,-29.99
MountWashakie2020-07-05.gpx,0-10,9500-11000,8.223,10918,-18.97
MountWashakie2020-07-05.gpx,0-10,9500-11000,9.926,10897,-22.97
MountWashakie2020-07-05.gpx,0-10,9500-11000,8.95,10875,-20.67
MountWashakie2020-07-05.gpx,0-10,9500-11000,2.623,10862,-6.01
MountWashakie2020-07-05.gpx,0-10,9500-11000,4.323,10854,-9.92
MountWashakie2020-07-05.gpx,10-20,9500-11000,15.169,10831,-35.58
MountWashakie2020-07-05.gpx,10-20,9500-11000,12.796,10799,-29.81
MountWashakie2020-07-05.gpx,0-10,9500-11000,3.715,10788,8.52
MountWashakie2020-07-05.gpx,10-20,9500-11000,10.949,10780,-25.39
MountWashakie2020-07-05.gpx,0-10,9500-11000,7.921,10758,-18.26
MountWashakie2020-07-05.gpx,10-20,9500-11000,14.317,10732,-33.49
MountWashakie2020-07-05.gpx,10-20,9500-11000,12.4,10701,-28.85
MountWashakie2020-07-05.gpx,10-20,9500-11000,15.394,10668,-36.13
MountWashakie2020-07-05.gpx,0-10,9500-11000,4.563,10645,-10.47
MountWashakie2020-07-05.gpx,10-20,9500-11000,18.266,10618,-43.31
MountWashakie2020-07-05.gpx,10-20,9500-11000,10.37,10584,-24.02
MountWashakie2020-07-05.gpx,0-10,9500-11000,9.922,10561,-22.96
MountWashakie2020-07-05.gpx,10-20,9500-11000,16.876,10530,-39.81
MountWashakie2020-07-05.gpx,0-10,9500-11000,6.961,10502,-16.02
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.73,10493,-1.67
MountWashakie2020-07-05.gpx,10-20,9500-11000,11.946,10478,-27.76
MountWashakie2020-07-05.gpx,0-10,9500-11000,4.987,10458,-11.45
MountWashakie2020-07-05.gpx,10-20,9500-11000,11.31,10440,-26.25
MountWashakie2020-07-05.gpx,0-10,9500-11000,3.497,10422,-8.02
MountWashakie2020-07-05.gpx,0-10,9500-11000,8.845,10408,-20.42
MountWashakie2020-07-05.gpx,0-10,9500-11000,1.795,10396,-4.11
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.003,10394,-0.01
MountWashakie2020-07-05.gpx,0-10,9500-11000,3.356,10390,-7.7
MountWashakie2020-07-05.gpx,0-10,9500-11000,4.026,10391,9.24
MountWashakie2020-07-05.gpx,0-10,9500-11000,2.457,10398,5.63
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.373,10401,-0.85
MountWashakie2020-07-05.gpx,10-20,9500-11000,13.938,10384,-32.57
MountWashakie2020-07-05.gpx,0-10,9500-11000,1.82,10366,-4.17
MountWashakie2020-07-05.gpx,0-10,9500-11000,5.824,10357,-13.39
MountWashakie2020-07-05.gpx,0-10,9500-11000,7.122,10342,-16.4
MountWashakie2020-07-05.gpx,0-10,9500-11000,8.694,10344,20.07
MountWashakie2020-07-05.gpx,10-20,9500-11000,15.94,10335,-37.48
MountWashakie2020-07-05.gpx,0-10,9500-11000,1.569,10315,-3.59
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.37,10312,-0.85
MountWashakie2020-07-05.gpx,0-10,9500-11000,1.318,10310,-3.02
MountWashakie2020-07-05.gpx,0-10,9500-11000,9.127,10298,-21.08
MountWashakie2020-07-05.gpx,10-20,9500-11000,13.324,10272,-31.08
MountWashakie2020-07-05.gpx,0-10,9500-11000,2.619,10254,-6.0
MountWashakie2020-07-05.gpx,0-10,9500-11000,8.121,10241,-18.73
MountWashakie2020-07-05.gpx,10-20,9500-11000,10.903,10219,-25.28
MountWashakie2020-07-05.gpx,0-10,9500-11000,3.18,10203,-7.29
MountWashakie2020-07-05.gpx,0-10,9500-11000,6.537,10207,15.04
MountWashakie2020-07-05.gpx,0-10,9500-11000,1.949,10212,-4.46
MountWashakie2020-07-05.gpx,0-10,9500-11000,5.366,10216,12.33
MountWashakie2020-07-05.gpx,0-10,9500-11000,3.943,10218,-9.05
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.0,10213,0.0
MountWashakie2020-07-05.gpx,0-10,9500-11000,5.69,10220,13.08
MountWashakie2020-07-05.gpx,0-10,9500-11000,7.142,10235,16.44
MountWashakie2020-07-05.gpx,0-10,9500-11000,5.98,10250,13.75
MountWashakie2020-07-05.gpx,0-10,9500-11000,2.22,10259,5.09
MountWashakie2020-07-05.gpx,0-10,9500-11000,9.427,10273,21.79
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.545,10283,-1.25
MountWashakie2020-07-05.gpx,0-10,9500-11000,5.487,10288,12.61
MountWashakie2020-07-05.gpx,0-10,9500-11000,9.36,10284,-21.63
MountWashakie2020-07-05.gpx,0-10,9500-11000,6.773,10281,15.59
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.0,10289,0.0
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.893,10290,2.05
MountWashakie2020-07-05.gpx,0-10,9500-11000,3.4,10295,7.8
MountWashakie2020-07-05.gpx,0-10,9500-11000,2.455,10296,-5.63
MountWashakie2020-07-05.gpx,0-10,9500-11000,1.006,10294,2.31
MountWashakie2020-07-05.gpx,0-10,9500-11000,2.978,10292,-6.83
MountWashakie2020-07-05.gpx,0-10,9500-11000,1.506,10287,-3.45
MountWashakie2020-07-05.gpx,0-10,9500-11000,6.137,10278,-14.11
MountWashakie2020-07-05.gpx,0-10,9500-11000,3.498,10275,8.02
MountWashakie2020-07-05.gpx,0-10,9500-11000,4.887,10273,-11.22
MountWashakie2020-07-05.gpx,0-10,9500-11000,0.555,10268,1.27
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,0.0,5466,0.0
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,1.432,5464,-3.28
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,2.184,5465,5.01
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,0.673,5467,-1.54
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,4.792,5472,11.0
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,2.402,5480,5.5
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,1.701,5485,3.9
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,1.039,5488,2.38
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,5.388,5495,12.38
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,1.749,5503,4.01
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,0.745,5504,-1.71
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,0.543,5504,1.24
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,3.072,5508,7.04
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,1.079,5513,2.47
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,1.785,5516,4.09
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,0.077,5518,0.18
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,3.033,5522,6.95
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,2.998,5529,6.87
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,2.242,5535,5.14
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,3.475,5534,-7.97
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,3.028,5533,6.94
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,0.746,5536,-1.71
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,0.501,5534,-1.15
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,4.629,5539,10.63
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,4.437,5549,10.18
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,0.615,5554,-1.41
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,6.728,5561,15.48
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,0.77,5569,1.76
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,2.053,5568,-4.7
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,1.285,5564,-2.94
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,3.321,5566,7.62
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,3.259,5567,-7.47
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,1.853,5565,4.24
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,2.124,5569,4.87
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,6.816,5580,15.69
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,3.984,5592,9.14
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,8.043,5606,18.54
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,2.106,5618,4.82
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,2.074,5622,4.75
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,2.842,5628,6.51
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,0.068,5631,-0.15
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,4.356,5626,-10.0
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,0.292,5622,0.67
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,1.486,5620,-3.4
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,6.132,5626,14.1
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,4.569,5638,10.49
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,4.289,5648,9.84
NiobraraCountyHighPoint2025-04-26.gpx,10-20,5000-6500,10.453,5665,24.21
NiobraraCountyHighPoint2025-04-26.gpx,10-20,5000-6500,10.619,5689,24.6
NiobraraCountyHighPoint2025-04-26.gpx,10-20,5000-6500,12.822,5717,29.87
NiobraraCountyHighPoint2025-04-26.gpx,10-20,5000-6500,15.549,5750,36.52
NiobraraCountyHighPoint2025-04-26.gpx,10-20,5000-6500,16.315,5787,38.41
NiobraraCountyHighPoint2025-04-26.gpx,10-20,5000-6500,10.342,5818,23.95
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,9.121,5841,21.07
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,7.546,5860,17.38
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,8.753,5879,20.21
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,0.986,5890,2.26
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,2.642,5894,6.06
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,5.573,5904,12.81
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,4.743,5916,10.89
NiobraraCountyHighPoint2025-04-26.gpx,10-20,5000-6500,10.621,5933,24.61
NiobraraCountyHighPoint2025-04-26.gpx,10-20,5000-6500,11.167,5959,25.91
NiobraraCountyHighPoint2025-04-26.gpx,10-20,5000-6500,15.11,5989,35.43
NiobraraCountyHighPoint2025-04-26.gpx,10-20,5000-6500,12.26,6021,28.52
NiobraraCountyHighPoint2025-04-26.gpx,10-20,5000-6500,11.656,6049,27.07
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,3.008,6066,6.9
NiobraraCountyHighPoint2025-04-26.gpx,0-10,5000-6500,5.378,6076,12.35
